reg,id,data,categoria_forze_armate,categoria_personale_scolastico,prima_dose,seconda_dose,giornaliere,scorte_consegnate,totale_scorte,cumulative,cumulative_prime,cumulative_seconde,perc_scorte,pop,cumul_1000ab,cumul_prime_1000ab,cumul_seconde_1000ab,pc_seconde_dosi,giornaliere_5ma,prime_dosi_5ma,seconde_dosi_5ma,giornaliere_1000ab,giornaliere_1000ab_5ma,prime_dosi_1000ab,prime_dosi_1000ab_5ma,seconde_dosi_1000ab,seconde_dosi_1000ab_5ma,scorte_disponibili,scorte_disp_1000ab,attesa_seconda_dose,aumento_giorn,pc_seconde_dosi_5ma,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,dimessi_guariti,deceduti,tamponi,ingressi_terapia_intensiva,nuovi_ospedalizzati,area,giorno,settimana
Friuli-Venezia Giulia,413.0,2021-01-19,0.0,0.0,7.0,0.0,7.0,0.0,39655.0,33568.0,33474.0,94.0,84.65010717437902,1206216.0,27.82917819030754,27.751248532601124,0.07792965770641411,0.0,1389.2,1370.4,18.8,0.0058032723823925395,1.1517008562313882,0.0058032723823925395,1.1517008562313882,0.0,0.015585931541282823,6087.0,5.046359855946199,33380.0,-0.9964285714285714,0.9591836734693878,691,63,754,11831,12585,46657,2131,1049086,4.0,11.0,FVG,1,4
Friuli-Venezia Giulia,414.0,2021-01-20,0.0,0.0,12.0,738.0,750.0,0.0,39655.0,34318.0,33486.0,832.0,86.54141974530324,1206216.0,28.450957374135314,27.76119699954237,0.6897603745929419,98.4,1133.6,967.2,166.4,0.6217791838277722,0.9397985103828832,0.6217791838277722,0.9397985103828832,0.6118307168865277,0.13795207491858838,5337.0,4.424580672118427,32654.0,106.14285714285714,20.63918367346939,693,58,751,11580,12331,47557,2157,1059906,5.0,-3.0,FVG,2,4
Friuli-Venezia Giulia,415.0,2021-01-21,0.0,0.0,1.0,893.0,894.0,4680.0,44335.0,35212.0,33487.0,1725.0,79.42257809856773,1206216.0,29.192118161258016,27.76202603845414,1.430092122803876,99.88814317673378,1066.2,721.2,345.0,0.7411607871227044,0.8839212877295609,0.7411607871227044,0.8839212877295609,0.7403317482109341,0.2860184245607752,9123.0,7.56332199208102,31762.0,0.19199999999999995,40.616812308816144,680,59,739,11441,12180,48339,2183,1069891,5.0,-12.0,FVG,3,4
Friuli-Venezia Giulia,416.0,2021-01-22,0.0,0.0,0.0,90.0,90.0,0.0,44335.0,35302.0,33487.0,1815.0,79.62557798579,1206216.0,29.26673166331735,27.76202603845414,1.5047056248632085,100.0,740.2,377.2,363.0,0.07461350205933265,0.6136546024924227,0.07461350205933265,0.6136546024924227,0.07461350205933265,0.3009411249726417,9033.0,7.488708490021687,31672.0,-0.8993288590604027,60.616812308816144,669,61,730,11360,12090,48858,2206,1077328,6.0,-9.0,FVG,4,4
Friuli-Venezia Giulia,417.0,2021-01-23,0.0,0.0,4.0,812.0,816.0,0.0,44335.0,36118.0,33491.0,2627.0,81.4661102966054,1206216.0,29.943227415321967,27.765342194101223,2.1778852212207434,99.50980392156863,511.4,4.8,506.6,0.6764957520046161,0.42397049947936355,0.6764957520046161,0.42397049947936355,0.6731795963575347,0.4199911127028659,8217.0,6.812212738017072,30864.0,8.066666666666666,79.55958941966048,672,63,735,11163,11898,49705,2230,1087567,5.0,5.0,FVG,5,4
Friuli-Venezia Giulia,418.0,2021-01-24,0.0,0.0,1.0,304.0,305.0,0.0,44335.0,36423.0,33492.0,2931.0,82.15405435885869,1206216.0,30.196084283411928,27.766171233012994,2.4299130503989335,99.672131147541,571.0,3.6,567.4,0.25285686808996066,0.4733812186208772,0.25285686808996066,0.4733812186208772,0.2520278291781903,0.47039667853850387,7912.0,6.559355869927111,30561.0,-0.6262254901960784,99.49401564916869,685,61,746,11010,11756,50339,2243,1093381,2.0,11.0,FVG,6,4
Friuli-Venezia Giulia,419.0,2021-01-25,0.0,0.0,194.0,1388.0,1582.0,0.0,44335.0,38005.0,33686.0,4319.0,85.72234126536597,1206216.0,31.507623841832636,27.927004781896443,3.5806190599361973,87.7370417193426,737.4,40.0,697.4,1.311539558420714,0.6113332935394655,1.311539558420714,0.6113332935394655,1.1507060095372637,0.5781717370686511,6330.0,5.247816311506397,29367.0,4.18688524590164,97.36142399303722,686,62,748,10825,11573,50680,2266,1095819,7.0,2.0,FVG,0,5
Friuli-Venezia Giulia,420.0,2021-01-26,0.0,0.0,214.0,1758.0,1972.0,9360.0,53695.0,39977.0,33900.0,6077.0,74.45199739268088,1206216.0,33.14248857584379,28.104419109015303,5.038069466828495,89.14807302231237,953.0,82.6,870.4,1.6348647340111557,0.7900740829171558,1.6348647340111557,0.7900740829171558,1.457450406892298,0.7215954688049239,13718.0,11.372755791665837,27823.0,0.24652338811630847,95.21340996215294,668,64,732,10758,11490,51151,2299,1104766,5.0,-16.0,FVG,1,5
Friuli-Venezia Giulia,421.0,2021-01-27,0.0,0.0,447.0,822.0,1269.0,7020.0,60715.0,41246.0,34347.0,6899.0,67.9337890142469,1206216.0,34.194538954880386,28.47499950257665,5.719539452303733,64.77541371158392,1188.8,172.0,1016.8,1.0520503790365905,0.9855614583126073,1.0520503790365905,0.9855614583126073,0.6814699854752383,0.8429667654881049,19469.0,16.140558573257195,27448.0,-0.3564908722109533,88.16849270446971,646,61,707,10685,11392,51807,2325,1115834,3.0,-25.0,FVG,2,5
Friuli-Venezia Giulia,422.0,2021-01-28,0.0,0.0,354.0,1881.0,2235.0,0.0,60715.0,43481.0,34701.0,8780.0,71.61492217738615,1206216.0,36.04744092268715,28.76847927734336,7.278961645343786,84.16107382550335,1472.6,242.0,1230.6,1.852901967806761,1.2208427014730363,1.852901967806761,1.2208427014730363,1.5594221930400525,1.0202152848246084,17234.0,14.287656605450433,25921.0,0.7612293144208038,85.09874668525666,619,59,678,10682,11360,52460,2346,1124994,3.0,-29.0,FVG,3,5
Friuli-Venezia Giulia,423.0,2021-01-29,0.0,0.0,264.0,2149.0,2413.0,0.0,60715.0,45894.0,34965.0,10929.0,75.58922836201927,1206216.0,38.04791181678904,28.98734555005074,9.060566266738295,89.05926232905097,1894.2,294.6,1599.6,2.000470894101886,1.5703655066754214,2.000470894101886,1.5703655066754214,1.7816046213945098,1.3261306432678723,14821.0,12.287185711348549,24036.0,0.07964205816554815,82.97617292155864,605,59,664,10707,11371,52988,2364,1134427,7.0,-14.0,FVG,4,5
Friuli-Venezia Giulia,424.0,2021-01-30,0.0,0.0,270.0,2001.0,2271.0,0.0,60715.0,48165.0,35235.0,12930.0,79.32965494523594,1206216.0,39.93065918541953,29.211186056228733,10.719473129190792,88.11096433289299,2032.0,309.8,1722.2,1.882747368630494,1.6846070687173773,1.882747368630494,1.6846070687173773,1.658906862452496,1.427770813850919,12550.0,10.404438342718054,22305.0,-0.0588479071694985,83.05095744426873,596,57,653,10641,11294,53466,2378,1142473,3.0,-11.0,FVG,5,5
Friuli-Venezia Giulia,425.0,2021-01-31,0.0,0.0,385.0,2328.0,2713.0,0.0,60715.0,50878.0,35620.0,15258.0,83.79807296384747,1206216.0,42.17984175305252,29.530366037260325,12.649475715792196,85.80906745300405,2180.2,344.0,1836.2,2.2491825676329946,1.807470635441745,2.2491825676329946,1.807470635441745,1.9300025866014048,1.5222812497927403,9837.0,8.15525577508506,20362.0,0.19462791721708506,82.38315633040706,590,60,650,10683,11333,53807,2394,1146864,8.0,-3.0,FVG,6,5
Friuli-Venezia Giulia,426.0,2021-02-01,0.0,0.0,14.0,2079.0,2093.0,1300.0,62015.0,52971.0,35634.0,17337.0,85.41643150850601,1206216.0,43.91502019538789,29.541972582025107,14.37304761336278,99.33110367892976,2345.0,257.4,2087.6,1.7351784423353696,1.944096248101501,1.7351784423353696,1.944096248101501,1.7235718975705845,1.7307016322118094,9044.0,7.497827918051161,18297.0,-0.2285293033542204,89.29429432387624,593,61,654,10655,11309,53936,2418,1148761,10.0,4.0,FVG,0,6
Friuli-Venezia Giulia,427.0,2021-02-02,0.0,0.0,217.0,2249.0,2466.0,14040.0,76055.0,55437.0,35851.0,19586.0,72.89067122477154,1206216.0,45.959430151813606,29.72187402587928,16.237556125934326,91.20032441200324,2391.2,230.0,2161.2,2.0444099564257145,1.9823978458252915,2.0444099564257145,1.9823978458252915,1.8645085125715462,1.791718896118108,20618.0,17.09312428288134,16265.0,0.1782130912565696,90.70214444117622,579,61,640,10586,11226,54251,2444,1154752,8.0,-14.0,FVG,1,6
Friuli-Venezia Giulia,428.0,2021-02-03,0.0,0.0,23.0,2623.0,2646.0,0.0,76055.0,58083.0,35874.0,22209.0,76.36973243047794,1206216.0,48.15306711235799,29.74094192085,18.41212519150799,99.1307634164777,2437.8,181.8,2256.0,2.19363696054438,2.0210310591137906,2.19363696054438,2.0210310591137906,2.174569065573662,1.8703117849539386,17972.0,14.899487322336961,13665.0,0.07299270072992692,92.71644465866157,561,63,624,10556,11180,54962,2471,1166449,5.0,-16.0,FVG,2,6
Friuli-Venezia Giulia,429.0,2021-02-04,0.0,0.0,36.0,2695.0,2731.0,0.0,76055.0,60814.0,35910.0,24904.0,79.9605548616133,1206216.0,50.417172380402846,29.77078732167373,20.646385058729116,98.68180153789821,2529.8,135.0,2394.8,2.264105268044861,2.0973026389966645,2.264105268044861,2.0973026389966645,2.234259867221128,1.9853823859076651,15241.0,12.635382054292101,11006.0,0.032123960695389364,94.8306120996626,550,64,614,10647,11261,55217,2490,1172232,4.0,-10.0,FVG,3,6
Friuli-Venezia Giulia,430.0,2021-02-05,0.0,0.0,90.0,2523.0,2613.0,0.0,76055.0,63427.0,36000.0,27427.0,83.39622641509435,1206216.0,52.583451056858806,29.845400823733062,22.738050233125744,96.5556831228473,2509.8,76.0,2433.8,2.1662786764559585,2.080721860761257,2.1662786764559585,2.080721860761257,2.0916651743966255,2.0177149034667092,12628.0,10.469103377836142,8573.0,-0.04320761625778102,96.97993523363127,536,65,601,10454,11055,55837,2522,1179534,8.0,-13.0,FVG,4,6
Friuli-Venezia Giulia,431.0,2021-02-06,0.0,0.0,22.0,1132.0,1154.0,0.0,76055.0,64581.0,36022.0,28559.0,84.91354940503582,1206216.0,53.540161961041804,29.863639679792012,23.67652228124979,98.09358752166378,2322.0,77.6,2244.4,0.9567109041829988,1.9250283531307826,0.9567109041829988,1.9250283531307826,0.9384720481240507,1.8606949335774023,11474.0,9.512392473653144,7463.0,-0.5583620359739763,96.73243200217806,533,63,596,10276,10872,56408,2547,1191476,4.0,-5.0,FVG,5,6
Friuli-Venezia Giulia,432.0,2021-02-07,0.0,0.0,385.0,1175.0,1560.0,0.0,76055.0,66141.0,36407.0,29734.0,86.96469660114391,1206216.0,54.833462663403566,30.1828196608236,24.650643002579972,75.32051282051282,2140.8,111.2,2029.6,1.293300702361766,1.7748065023179929,1.293300702361766,1.7748065023179929,0.9741207213301764,1.6826173753291285,9914.0,8.219091771291378,6673.0,0.3518197573656845,93.55646968387997,521,63,584,10203,10787,56764,2561,1196172,3.0,-12.0,FVG,6,6
Friuli-Venezia Giulia,433.0,2021-02-08,0.0,0.0,91.0,2263.0,2354.0,0.0,76055.0,68495.0,36498.0,31997.0,90.05982512655315,1206216.0,56.785020261711004,30.258262201794704,26.526758059916297,96.13423959218352,2082.4,124.8,1957.6,1.9515575983074342,1.7263906298706038,1.9515575983074342,1.7263906298706038,1.8761150573363312,1.6229265736816623,7560.0,6.267534172983943,4501.0,0.5089743589743589,92.95716491902114,527,63,590,10152,10742,56907,2595,1198414,9.0,6.0,FVG,0,7
Friuli-Venezia Giulia,434.0,2021-02-09,0.0,0.0,1559.0,289.0,1848.0,5000.0,81055.0,70343.0,38057.0,32286.0,86.78428227746592,1206216.0,58.31708417066263,31.5507338652447,26.766350305417934,15.638528138528137,1905.8,429.4,1476.4,1.5320639089516306,1.5799823580519574,1.5320639089516306,1.5799823580519574,0.23959224550163488,1.2239930493377638,10712.0,8.880664822884127,5771.0,-0.2149532710280374,76.34851023914713,501,66,567,9979,10546,57364,2605,1204993,5.0,-23.0,FVG,1,7
Friuli-Venezia Giulia,435.0,2021-02-10,0.0,1.0,1266.0,86.0,1352.0,10530.0,91585.0,71695.0,39323.0,32372.0,78.28246983676365,1206216.0,59.43794477937617,32.60029712754598,26.837647651830185,6.3609467455621305,1653.6,664.6,989.0,1.1208606087135304,1.370898744503472,1.1208606087135304,1.370898744503472,0.07129734641225122,0.8199194837408889,19890.0,16.489583955112515,6951.0,-0.2683982683982684,58.309562963690084,481,65,546,9773,10319,57938,2619,1214627,0.0,-21.0,FVG,2,7
Friuli-Venezia Giulia,436.0,2021-02-11,1.0,0.0,1737.0,193.0,1930.0,0.0,91585.0,73625.0,41060.0,32565.0,80.38980182344271,1206216.0,61.03798987909297,34.040337717291095,26.997652161801867,10.0,1808.8,1007.6,801.2,1.6000450997168003,1.4995655836102322,1.6000450997168003,1.4995655836102322,0.16000450997168003,0.6642259761104148,17960.0,14.889538855395717,8495.0,0.4275147928994083,40.690845459357334,457,66,523,9714,10237,58389,2659,1225100,7.0,-23.0,FVG,3,7
Friuli-Venezia Giulia,437.0,2021-02-12,0.0,1.0,1150.0,50.0,1200.0,0.0,91585.0,74825.0,42210.0,32615.0,81.70006005350221,1206216.0,62.032836573217395,34.993732465827016,27.039104107390386,4.166666666666666,1736.8,1160.6,576.2,0.9948466941244354,1.4398747819627662,0.9948466941244354,1.4398747819627662,0.04145194558851815,0.4776922209620831,16760.0,13.894692161271282,9595.0,-0.37823834196891193,26.4600762285881,440,64,504,9681,10185,58719,2671,1231738,1.0,-19.0,FVG,4,7
Friuli-Venezia Giulia,438.0,2021-02-13,0.0,0.0,556.0,6.0,562.0,9000.0,100585.0,75387.0,42766.0,32621.0,74.9485509767858,1206216.0,62.498756441632345,35.45467810077134,27.044078340861006,1.0676156583629894,1378.4,1253.6,124.8,0.4659198684149439,1.1427472359842683,0.4659198684149439,1.1427472359842683,0.004974233470622177,0.10346405618894129,25198.0,20.890122498789605,10145.0,-0.5316666666666667,7.446751441823994,425,60,485,9536,10021,59229,2682,1240999,1.0,-19.0,FVG,5,7
Friuli-Venezia Giulia,439.0,2021-02-14,,,0.0,0.0,0.0,0.0,100585.0,75387.0,42766.0,32621.0,74.9485509767858,1206216.0,62.498756441632345,35.45467810077134,27.044078340861006,0.0,1008.8,941.8,67.0,0.0,0.836334454193942,0.0,0.836334454193942,0.0,0.05554560708861431,25198.0,20.890122498789605,10145.0,-1.0,4.3190458141183665,414,61,475,9296,9771,59684,2693,1246637,4.0,-10.0,FVG,6,7
Friuli-Venezia Giulia,440.0,2021-02-15,0.0,0.0,2201.0,250.0,2451.0,0.0,100585.0,77838.0,44967.0,32871.0,77.38529601829298,1206216.0,64.5307308143815,37.27939274557791,27.251338068803598,10.199918400652795,1228.6,1128.8,99.8,2.0319743727491595,1.0185572070010678,2.0319743727491595,1.0185572070010678,0.2072597279425907,0.08273808339468221,22747.0,18.858148126040444,12096.0,inf,5.0868401451365,412,63,475,9284,9759,59724,2705,1247709,4.0,0.0,FVG,0,8
Friuli-Venezia Giulia,441.0,2021-02-16,0.0,0.0,2399.0,116.0,2515.0,0.0,100585.0,80353.0,47366.0,32987.0,79.88566883730178,1206216.0,66.61576367748397,39.26825709491501,27.347506582568958,4.612326043737575,1345.6,1261.2,84.4,2.0850328631024624,1.1155547596782003,2.0850328631024624,1.1155547596782003,0.09616851376536209,0.06997088415341864,20232.0,16.77311526293798,14379.0,0.02611179110567119,4.009305353884015,396,60,456,9015,9471,60262,2715,1255791,3.0,-19.0,FVG,1,8
Friuli-Venezia Giulia,442.0,2021-02-17,46.0,0.0,1870.0,478.0,2348.0,0.0,100585.0,82701.0,49236.0,33465.0,82.22001292439231,1206216.0,68.56234704232078,40.818559859925585,27.74378718239519,20.357751277683136,1575.2,1405.2,170.0,1.946583364836812,1.3059020938206758,1.946583364836812,1.3059020938206758,0.3962805998262334,0.1409366150009617,17884.0,14.826531898101168,15771.0,-0.06640159045725647,7.247522276087308,384,59,443,8969,9412,60647,2722,1265663,2.0,-13.0,FVG,2,8
Friuli-Venezia Giulia,443.0,2021-02-18,34.0,978.0,2802.0,406.0,3208.0,16380.0,116965.0,85909.0,52038.0,33871.0,73.44846749027487,1206216.0,71.2219038712801,43.14152689070614,28.08037698057396,12.655860349127183,2104.4,1854.4,250.0,2.659556828959324,1.7446294859295517,2.659556828959324,1.7446294859295517,0.33658979817876733,0.2072597279425907,31056.0,25.74663244394039,18167.0,0.3662691652470187,9.565171214240147,361,58,419,8991,9410,60900,2733,1273548,6.0,-24.0,FVG,3,8
Friuli-Venezia Giulia,444.0,2021-02-19,35.0,428.0,2820.0,429.0,3249.0,0.0,116965.0,89158.0,54858.0,34300.0,76.22622151925789,1206216.0,73.915451295622,45.479416621898565,28.436034673723448,13.204062788550322,2754.2,2418.4,335.8,2.693547424341909,2.2833389707979332,2.693547424341909,2.2833389707979332,0.3556576931494857,0.27839126657248786,27807.0,23.05308501959848,20558.0,0.012780548628428923,12.205983771950212,349,56,405,8956,9361,61244,2748,1281941,3.0,-14.0,FVG,4,8
Friuli-Venezia Giulia,445.0,2021-02-20,0.0,306.0,1924.0,144.0,2068.0,10100.0,127065.0,91226.0,56782.0,34444.0,71.79475071813638,1206216.0,75.62990376516312,47.07448748814475,28.555416277018377,6.963249516441006,2677.6,2363.0,314.6,1.7144524695411103,2.2198345901563235,1.7144524695411103,2.2198345901563235,0.11938160329493225,0.2608156416429562,35839.0,29.711925558938034,22338.0,-0.363496460449369,11.558649995107853,348,60,408,8844,9252,61671,2756,1291733,6.0,3.0,FVG,5,8
Friuli-Venezia Giulia,446.0,2021-02-21,1.0,0.0,422.0,377.0,799.0,0.0,127065.0,92025.0,57204.0,34821.0,72.42356274347775,1206216.0,76.29230585566764,47.424341908911835,28.867963946755804,47.18397997496871,2334.4,1967.6,366.8,0.6624020905045199,1.9353084356367352,0.6624020905045199,1.9353084356367352,0.3125476697374268,0.30409147283736915,35040.0,29.049523468433517,22383.0,-0.6136363636363636,20.07298078135408,350,57,407,8867,9274,61925,2764,1296872,5.0,-1.0,FVG,6,8
Friuli-Venezia Giulia,447.0,2021-02-22,246.0,5.0,2066.0,418.0,2484.0,0.0,127065.0,94509.0,59270.0,35239.0,74.37846771337504,1206216.0,78.35163851250522,49.13713630062941,29.214502211875814,16.82769726247987,2361.6,2006.8,354.8,2.059332656837581,1.957858294036889,2.059332656837581,1.957858294036889,0.3465382651200117,0.29414300589612474,32556.0,26.990190811595934,24031.0,2.108886107634543,19.366969978313428,350,56,406,8885,9291,62042,2775,1299729,4.0,-1.0,FVG,0,9
Friuli-Venezia Giulia,448.0,2021-02-23,254.0,1.0,2432.0,178.0,2610.0,14040.0,141105.0,97119.0,61702.0,35417.0,68.82746890613373,1206216.0,80.51543007222587,51.15335893405493,29.36207113817094,6.81992337164751,2242.0,1932.8,309.2,2.163791559720647,1.8587052401891535,2.163791559720647,1.8587052401891535,0.14756892629512458,0.2563388315193962,43986.0,36.46610557313118,26285.0,0.050724637681159424,18.19978258281749,353,57,410,8761,9171,62386,2792,1309050,5.0,4.0,FVG,1,9
Friuli-Venezia Giulia,449.0,2021-02-24,0.0,297.0,2497.0,18.0,2515.0,0.0,141105.0,99634.0,64199.0,35435.0,70.60982955954785,1206216.0,82.60046293532832,53.223469096745525,29.37699383858281,0.7157057654075547,2095.2,1868.2,227.0,2.0850328631024624,1.737002327941264,2.0850328631024624,1.737002327941264,0.014922700411866531,0.18819183297187236,41471.0,34.38107271002872,28764.0,-0.036398467432950166,15.702111178188938,345,58,403,8914,9317,62733,2802,1318662,7.0,-7.0,FVG,2,9
Friuli-Venezia Giulia,450.0,2021-02-25,433.0,740.0,3037.0,25.0,3062.0,0.0,141105.0,102696.0,67236.0,35460.0,72.7798447964282,1206216.0,85.13898008316919,55.741260271792115,29.397719811377065,0.8164598301763554,2294.0,2090.8,203.2,2.5385171478408513,1.9018152636012122,2.5385171478408513,1.9018152636012122,0.020725972794259074,0.16846070687173773,38409.0,31.84255556218787,31776.0,0.2174950298210736,14.472753240936006,335,56,391,9249,9640,63078,2817,1328704,4.0,-12.0,FVG,3,9
Friuli-Venezia Giulia,451.0,2021-02-26,1032.0,299.0,3570.0,146.0,3716.0,0.0,141105.0,106412.0,70806.0,35606.0,75.41334467240706,1206216.0,88.21968867930785,58.70092918681232,29.51875949249554,3.9289558665231437,2877.4,2720.4,157.0,3.0807085961386687,2.3854765647280423,3.0807085961386687,2.3854765647280423,0.12103968111847298,0.13015910914794698,34693.0,28.761846966049198,35200.0,0.21358589157413466,5.821748419246893,348,56,404,9471,9875,63305,2823,1337295,6.0,13.0,FVG,4,9
Friuli-Venezia Giulia,452.0,2021-02-27,25.0,1496.0,3414.0,0.0,3414.0,8500.0,149605.0,109826.0,74220.0,35606.0,73.41064803983825,1206216.0,91.05002752409187,61.531268031596326,29.51875949249554,0.0,3063.4,2990.0,73.4,2.8303388447840185,2.5396778023173296,2.8303388447840185,2.5396778023173296,0.0,0.06085145612394464,39779.0,32.97833887131326,38614.0,-0.08127018299246502,2.456208966750919,355,62,417,9568,9985,63652,2834,1345374,9.0,13.0,FVG,5,9
Friuli-Venezia Giulia,453.0,2021-02-28,378.0,1488.0,2273.0,395.0,2668.0,5600.0,155205.0,112494.0,76493.0,36001.0,72.48091234174157,1206216.0,93.2619033406952,63.415673478050365,29.846229862644833,14.805097451274364,3075.0,2958.2,116.8,2.211875816603328,2.549294653693866,2.211875816603328,2.549294653693866,0.3274703701492933,0.09683174489477839,42711.0,35.40908096062397,40492.0,-0.21851200937316928,4.05324378267629,361,61,422,9660,10082,63889,2841,1349711,6.0,5.0,FVG,6,9
Friuli-Venezia Giulia,454.0,2021-03-01,4.0,949.0,2799.0,41.0,2840.0,0.0,155205.0,115334.0,79292.0,36042.0,74.31075029799298,1206216.0,95.61637385012303,65.73615339209562,29.880220458027416,1.443661971830986,3140.0,3018.6,121.4,2.3544705094278306,2.6031821829589394,2.3544705094278306,2.6031821829589394,0.03399059538258488,0.10064532388892206,39871.0,33.05461045119613,43250.0,0.0644677661169415,4.198835023960976,373,62,435,9727,10162,63978,2844,1351758,2.0,13.0,FVG,0,10
Friuli-Venezia Giulia,455.0,2021-03-02,5.0,634.0,2711.0,1503.0,4214.0,15210.0,170415.0,119548.0,82003.0,37545.0,70.15110172226623,1206216.0,99.10994382432334,67.98367788190507,31.12626594241827,35.666824869482674,3370.4,2953.4,417.0,3.4935699742003092,2.794192748230831,3.4935699742003092,2.794192748230831,1.2460454843908555,0.3457092262082413,50867.0,42.17072232502304,44458.0,0.48380281690140836,11.16890803182224,380,61,441,9765,10206,64401,2856,1361337,5.0,6.0,FVG,1,10
Friuli-Venezia Giulia,456.0,2021-03-03,469.0,425.0,2344.0,1276.0,3620.0,0.0,170415.0,123168.0,84347.0,38821.0,72.27532787606725,1206216.0,102.11106468493206,69.9269450910948,32.18411959383725,35.248618784530386,3351.2,2708.2,643.0,3.0011208606087134,2.7782752011248397,3.0011208606087134,2.7782752011248397,1.0578536514189831,0.5330720202683433,47247.0,39.169601464414335,45526.0,-0.1409587090650214,17.43284061542369,386,62,448,10107,10555,64735,2866,1370182,7.0,7.0,FVG,2,10
Friuli-Venezia Giulia,457.0,2021-03-04,490.0,401.0,2763.0,633.0,3396.0,0.0,170415.0,126564.0,87110.0,39454.0,74.26811020156676,1206216.0,104.9264808293042,72.21757960431631,32.7089012249879,18.639575971731446,3347.6,2578.0,769.6,2.815416144372152,2.7752906610424666,2.815416144372152,2.7752906610424666,0.5247816311506397,0.6380283464984713,43851.0,36.354185320042184,47656.0,-0.06187845303867401,21.160755809769977,392,63,455,10485,10940,64983,2876,1379290,4.0,7.0,FVG,3,10
Friuli-Venezia Giulia,458.0,2021-03-05,43.0,144.0,2581.0,1034.0,3615.0,0.0,170415.0,130179.0,89691.0,40488.0,76.3894023413432,1206216.0,107.92345649535406,74.35732903559561,33.566127459758455,28.603042876901796,3537.0,2639.6,897.4,2.996975666049862,2.9323106309317732,2.996975666049862,2.9323106309317732,0.8572262347705552,0.7439795194227236,40236.0,33.35720965399232,49203.0,0.06448763250883394,23.92034489489546,396,64,460,10933,11393,65341,2888,1389420,4.0,5.0,FVG,4,10
Friuli-Venezia Giulia,459.0,2021-03-06,20.0,1462.0,3159.0,326.0,3485.0,0.0,170415.0,133664.0,92850.0,40814.0,78.43441011648036,1206216.0,110.81265710287377,76.97626295787819,33.83639414499559,9.354375896700143,3666.0,2711.6,954.4,2.8892006075197143,3.03925665055015,2.8892006075197143,3.03925665055015,0.2702666852371383,0.7912347373936343,36751.0,30.468009046472606,52036.0,-0.03596127247579528,25.502487679869294,409,63,472,11214,11686,65698,2899,1399685,8.0,12.0,FVG,5,10
Friuli-Venezia Giulia,460.0,2021-03-07,452.0,1781.0,2534.0,1.0,2535.0,0.0,170415.0,136199.0,95384.0,40815.0,79.92195522694598,1206216.0,112.91427074421165,79.07704756030428,33.83722318390736,0.03944773175542406,3330.2,2676.2,654.0,2.10161364133787,2.760865383977662,2.10161364133787,2.760865383977662,0.0008290389117703628,0.5421914482978173,34216.0,28.366395405134735,54569.0,-0.27259684361549497,18.377012252323844,447,57,504,11344,11848,65991,2910,1404463,3.0,32.0,FVG,6,10
Friuli-Venezia Giulia,461.0,2021-03-08,39.0,436.0,1816.0,2056.0,3872.0,0.0,170415.0,140071.0,97200.0,42871.0,82.19405568758619,1206216.0,116.12430941058649,80.58258222407927,35.54172718650723,53.099173553719005,3380.6,2570.6,810.0,3.2100386663748446,2.8026489451308887,3.2100386663748446,2.8026489451308887,1.704504002599866,0.671521518533994,30344.0,25.156356738759893,54329.0,0.5274161735700198,21.94712320616157,457,58,515,11522,12037,66198,2929,1408009,9.0,11.0,FVG,0,11
Friuli-Venezia Giulia,462.0,2021-03-09,60.0,422.0,1103.0,2714.0,3817.0,16380.0,186795.0,143888.0,98303.0,45585.0,77.02989908723467,1206216.0,119.28875093681397,81.49701214376198,37.79173879305199,71.10296044013623,3464.8,2238.6,1226.2,3.164441526227475,2.8724540215019534,3.164441526227475,2.8724540215019534,2.2500116065447644,1.0165675136128192,42907.0,35.571572587330955,52718.0,-0.014204545454545414,32.43980009984252,478,60,538,11672,12210,66609,2943,1417187,6.0,23.0,FVG,1,11
Friuli-Venezia Giulia,463.0,2021-03-10,308.0,195.0,1519.0,1770.0,3289.0,13100.0,199895.0,147177.0,99822.0,47355.0,73.6271542559844,1206216.0,122.01545991762669,82.75632225074116,39.25913766688553,53.81574946792338,3399.6,2026.2,1373.4,2.7267089808127234,2.8184006844545255,2.7267089808127234,2.8184006844545255,1.4673988738335422,1.1386020414254163,52718.0,43.705273350709994,52467.0,-0.13832853025936598,37.482341418046836,489,64,553,12118,12671,67002,2955,1426745,9.0,15.0,FVG,2,11
Friuli-Venezia Giulia,464.0,2021-03-11,80.0,396.0,1131.0,1601.0,2732.0,0.0,199895.0,149909.0,100953.0,48956.0,74.9938717826859,1206216.0,124.28039422458333,83.69396525995344,40.58642896462988,58.60175695461201,3249.0,1620.6,1628.4,2.2649343069566314,2.693547424341909,2.2649343069566314,2.693547424341909,1.327291297744351,1.3500069639268588,49986.0,41.440339043753355,51997.0,-0.16935238674369113,47.331817629629214,497,61,558,12616,13174,67474,2971,1437532,4.0,5.0,FVG,3,11
