reg,id,data,somm_16-19,somm_20-29,somm_30-39,somm_40-49,somm_50-59,somm_60-69,somm_70-79,somm_80-89,somm_90+,prima_16-19,prima_20-29,prima_30-39,prima_40-49,prima_50-59,prima_60-69,prima_70-79,prima_80-89,prima_90+,seconda_16-19,seconda_20-29,seconda_30-39,seconda_40-49,seconda_50-59,seconda_60-69,seconda_70-79,seconda_80-89,seconda_90+,cumul_16-19,cumul_prime_16-19,cumul_seconde_16-19,cumul_20-29,cumul_prime_20-29,cumul_seconde_20-29,cumul_30-39,cumul_prime_30-39,cumul_seconde_30-39,cumul_40-49,cumul_prime_40-49,cumul_seconde_40-49,cumul_50-59,cumul_prime_50-59,cumul_seconde_50-59,cumul_60-69,cumul_prime_60-69,cumul_seconde_60-69,cumul_70-79,cumul_prime_70-79,cumul_seconde_70-79,cumul_80-89,cumul_prime_80-89,cumul_seconde_80-89,cumul_90+,cumul_prime_90+,cumul_seconde_90+,cumul_60+,cumul_70+,cumul_80+,cumul_prime_60+,cumul_prime_70+,cumul_prime_80+,cumul_seconde_60+,cumul_seconde_70+,cumul_seconde_80+,pop,pop_u16,pop_60+,pop_70+,pop_80+,pop_90+,pop_60-69,pop_70-79,pop_80-89,immuni_60+,immuni_70+,immuni_80+,immuni_60-69,immuni_70-79,immuni_80-89,immuni_90+,pc_16-19,pc_20+,pc_20-29,pc_30+,pc_30-39,pc_40+,pc_40-49,pc_50+,pc_50-59,pc_60+,pc_60-69,pc_70+,pc_70-79,pc_80+,pc_80-89,pc_90+,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,dimessi_guariti,deceduti,tamponi,ingressi_terapia_intensiva,nuovi_ospedalizzati,area,giorno,settimana
Abruzzo,0.0,2020-12-27,0.0,1.0,4.0,7.0,9.0,14.0,1.0,1.0,0.0,0.0,1.0,4.0,7.0,9.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,7.0,7.0,0.0,9.0,9.0,0.0,14.0,14.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,16.0,2.0,1.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,10.81081081081081,0.0,18.91891891891892,0.0,24.324324324324326,43.24324324324324,37.83783783783784,5.405405405405405,2.7027027027027026,2.7027027027027026,2.7027027027027026,0.0,443,36,479,11337,11816,21507,1173,506082,2.0,14.0,ABR,6,0
Abruzzo,1.0,2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,7.0,7.0,0.0,9.0,9.0,0.0,14.0,14.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,16.0,2.0,1.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,10.81081081081081,0.0,18.91891891891892,0.0,24.324324324324326,43.24324324324324,37.83783783783784,5.405405405405405,2.7027027027027026,2.7027027027027026,2.7027027027027026,0.0,458,38,496,11049,11545,21812,1176,506661,2.0,17.0,ABR,0,1
Abruzzo,2.0,2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,7.0,7.0,0.0,9.0,9.0,0.0,14.0,14.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,16.0,2.0,1.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,10.81081081081081,0.0,18.91891891891892,0.0,24.324324324324326,43.24324324324324,37.83783783783784,5.405405405405405,2.7027027027027026,2.7027027027027026,2.7027027027027026,0.0,451,38,489,10783,11272,22123,1185,508059,2.0,-7.0,ABR,1,1
Abruzzo,3.0,2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,7.0,7.0,0.0,9.0,9.0,0.0,14.0,14.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,16.0,2.0,1.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,10.81081081081081,0.0,18.91891891891892,0.0,24.324324324324326,43.24324324324324,37.83783783783784,5.405405405405405,2.7027027027027026,2.7027027027027026,2.7027027027027026,0.0,432,36,468,10568,11036,22616,1206,512111,4.0,-21.0,ABR,2,1
Abruzzo,4.0,2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,7.0,7.0,0.0,9.0,9.0,0.0,14.0,14.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,16.0,2.0,1.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,10.81081081081081,0.0,18.91891891891892,0.0,24.324324324324326,43.24324324324324,37.83783783783784,5.405405405405405,2.7027027027027026,2.7027027027027026,2.7027027027027026,0.0,430,35,465,10608,11073,23028,1213,516422,3.0,-3.0,ABR,3,1
Abruzzo,5.0,2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,7.0,7.0,0.0,9.0,9.0,0.0,14.0,14.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,16.0,2.0,1.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,10.81081081081081,0.0,18.91891891891892,0.0,24.324324324324326,43.24324324324324,37.83783783783784,5.405405405405405,2.7027027027027026,2.7027027027027026,2.7027027027027026,0.0,435,38,473,10900,11373,23132,1218,519874,3.0,8.0,ABR,4,1
Abruzzo,6.0,2021-01-02,0.0,62.0,125.0,136.0,132.0,92.0,0.0,1.0,0.0,0.0,62.0,125.0,136.0,132.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0,129.0,129.0,0.0,143.0,143.0,0.0,141.0,141.0,0.0,106.0,106.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,109.0,3.0,2.0,109.0,3.0,2.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76923076923077,0.0,22.05128205128205,0.0,24.444444444444443,0.0,24.102564102564102,18.632478632478634,18.11965811965812,0.5128205128205128,0.17094017094017094,0.3418803418803419,0.3418803418803419,0.0,443,37,480,10771,11251,23266,1229,520091,1.0,7.0,ABR,5,1
Abruzzo,7.0,2021-01-03,0.0,77.0,94.0,135.0,107.0,57.0,0.0,1.0,0.0,0.0,77.0,94.0,135.0,107.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,0.0,223.0,223.0,0.0,278.0,278.0,0.0,248.0,248.0,0.0,163.0,163.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,167.0,4.0,3.0,167.0,4.0,3.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.257575757575758,0.0,21.117424242424242,0.0,26.325757575757574,0.0,23.484848484848484,15.81439393939394,15.43560606060606,0.3787878787878788,0.0946969696969697,0.2840909090909091,0.2840909090909091,0.0,445,41,486,10937,11423,23299,1231,522168,6.0,6.0,ABR,6,1
Abruzzo,8.0,2021-01-04,0.0,94.0,243.0,328.0,403.0,330.0,2.0,1.0,0.0,0.0,94.0,243.0,328.0,403.0,330.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,234.0,0.0,466.0,466.0,0.0,606.0,606.0,0.0,651.0,651.0,0.0,493.0,493.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,500.0,7.0,4.0,500.0,7.0,4.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.523809523809524,0.0,18.966218966218968,0.0,24.664224664224665,0.0,26.495726495726498,20.35002035002035,20.065120065120066,0.2849002849002849,0.1221001221001221,0.1628001628001628,0.1628001628001628,0.0,466,39,505,10700,11205,23629,1240,523233,1.0,19.0,ABR,0,2
Abruzzo,9.0,2021-01-05,0.0,109.0,316.0,386.0,440.0,343.0,19.0,1.0,0.0,0.0,109.0,316.0,386.0,440.0,343.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,343.0,0.0,782.0,782.0,0.0,992.0,992.0,0.0,1091.0,1091.0,0.0,836.0,836.0,0.0,22.0,22.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,863.0,27.0,5.0,863.0,27.0,5.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42544829280275,0.0,19.2090395480226,0.0,24.367477278309998,0.0,26.799312208302627,21.198722672562024,20.535494964382213,0.6632277081798084,0.5404077622205846,0.12281994595922378,0.12281994595922378,0.0,471,39,510,10584,11094,23941,1252,525626,2.0,5.0,ABR,1,2
Abruzzo,10.0,2021-01-06,0.0,129.0,363.0,397.0,485.0,313.0,64.0,47.0,32.0,0.0,129.0,363.0,397.0,485.0,313.0,64.0,47.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,472.0,0.0,1145.0,1145.0,0.0,1389.0,1389.0,0.0,1576.0,1576.0,0.0,1149.0,1149.0,0.0,86.0,86.0,0.0,52.0,52.0,0.0,32.0,32.0,0.0,1319.0,170.0,84.0,1319.0,170.0,84.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.998644297576682,0.0,19.403490933740045,0.0,23.53838332486019,0.0,26.70733773936621,22.35214370445687,19.471276054905946,2.8808676495509236,1.4573801050669377,1.4234875444839856,0.8812065751567532,0.5422809693272327,463,39,502,10829,11331,24066,1254,529798,4.0,-8.0,ABR,2,2
Abruzzo,11.0,2021-01-07,0.0,146.0,279.0,383.0,489.0,288.0,18.0,0.0,0.0,0.0,146.0,279.0,383.0,489.0,288.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,618.0,0.0,1424.0,1424.0,0.0,1772.0,1772.0,0.0,2065.0,2065.0,0.0,1437.0,1437.0,0.0,104.0,104.0,0.0,52.0,52.0,0.0,32.0,32.0,0.0,1625.0,188.0,84.0,1625.0,188.0,84.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.235607675906182,0.0,18.976545842217483,0.0,23.61407249466951,0.0,27.51865671641791,21.655117270788914,19.149786780383796,2.5053304904051172,1.3859275053304905,1.1194029850746268,0.6929637526652452,0.42643923240938164,478,36,514,10803,11317,24298,1265,532082,1.0,12.0,ABR,3,2
Abruzzo,12.0,2021-01-08,0.0,106.0,277.0,346.0,453.0,326.0,15.0,2.0,0.0,0.0,106.0,277.0,346.0,453.0,326.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,724.0,0.0,1701.0,1701.0,0.0,2118.0,2118.0,0.0,2518.0,2518.0,0.0,1763.0,1763.0,0.0,119.0,119.0,0.0,54.0,54.0,0.0,32.0,32.0,0.0,1968.0,205.0,86.0,1968.0,205.0,86.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.018606711706724,0.0,18.839295603056815,0.0,23.45774725883265,0.0,27.887916712814263,21.796433713589543,19.525971868423966,2.2704618451655776,1.3179754125595304,0.9524864326060472,0.598072876287518,0.35441355631852917,480,36,516,10581,11097,24672,1269,534132,3.0,2.0,ABR,4,2
Abruzzo,13.0,2021-01-09,0.0,97.0,235.0,298.0,365.0,458.0,30.0,0.0,0.0,0.0,97.0,235.0,298.0,365.0,458.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,821.0,0.0,1936.0,1936.0,0.0,2416.0,2416.0,0.0,2883.0,2883.0,0.0,2221.0,2221.0,0.0,149.0,149.0,0.0,54.0,54.0,0.0,32.0,32.0,0.0,2456.0,235.0,86.0,2456.0,235.0,86.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.810121765601218,0.0,18.41704718417047,0.0,22.98325722983257,0.0,27.42579908675799,23.363774733637747,21.128234398782343,2.2355403348554033,1.417427701674277,0.8181126331811263,0.5136986301369862,0.30441400304414,463,40,503,10760,11263,24901,1274,538731,5.0,-13.0,ABR,5,2
Abruzzo,14.0,2021-01-10,2.0,90.0,198.0,238.0,341.0,254.0,14.0,2.0,0.0,2.0,90.0,198.0,238.0,341.0,254.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,911.0,911.0,0.0,2134.0,2134.0,0.0,2654.0,2654.0,0.0,3224.0,3224.0,0.0,2475.0,2475.0,0.0,163.0,163.0,0.0,56.0,56.0,0.0,32.0,32.0,0.0,2726.0,251.0,88.0,2726.0,251.0,88.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017165908505707664,0.0,7.819071324349841,0.0,18.31602437559008,0.0,22.77916058707407,0.0,27.671444511200754,23.397133293279545,21.242811775813237,2.154321517466312,1.3990215432151747,0.7552999742511373,0.48064543815981464,0.2746545360913226,465,41,506,11035,11541,24935,1277,542413,3.0,3.0,ABR,6,2
Abruzzo,15.0,2021-01-11,1.0,100.0,293.0,326.0,435.0,310.0,46.0,26.0,14.0,1.0,100.0,293.0,326.0,435.0,310.0,46.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1011.0,1011.0,0.0,2427.0,2427.0,0.0,2980.0,2980.0,0.0,3659.0,3659.0,0.0,2785.0,2785.0,0.0,209.0,209.0,0.0,82.0,82.0,0.0,46.0,46.0,0.0,3122.0,337.0,128.0,3122.0,337.0,128.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02272382972276928,0.0,7.657930616573247,0.0,18.383578245720344,0.0,22.572337524617485,0.0,27.71549765187093,23.647932131495228,21.09528859263748,2.552643538857749,1.5830934706862598,0.9695500681714893,0.6211180124223602,0.34843205574912894,471,38,509,10871,11380,25208,1285,543730,1.0,3.0,ABR,0,3
Abruzzo,16.0,2021-01-12,0.0,109.0,290.0,408.0,514.0,394.0,59.0,22.0,8.0,0.0,109.0,290.0,408.0,514.0,394.0,59.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1120.0,1120.0,0.0,2717.0,2717.0,0.0,3388.0,3388.0,0.0,4173.0,4173.0,0.0,3179.0,3179.0,0.0,268.0,268.0,0.0,104.0,104.0,0.0,54.0,54.0,0.0,3605.0,426.0,158.0,3605.0,426.0,158.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019992003198720514,0.0,7.463681194188991,0.0,18.106090896974543,0.0,22.577635612421698,0.0,27.808876449420232,24.023723843795818,21.1848593895775,2.838864454218313,1.785952285752366,1.052912168465947,0.6930561108889778,0.3598560575769692,478,38,516,10621,11137,25597,1291,546247,1.0,7.0,ABR,1,3
Abruzzo,17.0,2021-01-13,0.0,121.0,249.0,270.0,325.0,257.0,18.0,9.0,4.0,0.0,121.0,249.0,270.0,325.0,257.0,18.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1241.0,1241.0,0.0,2966.0,2966.0,0.0,3658.0,3658.0,0.0,4498.0,4498.0,0.0,3436.0,3436.0,0.0,286.0,286.0,0.0,113.0,113.0,0.0,58.0,58.0,0.0,3893.0,457.0,171.0,3893.0,457.0,171.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018451319269327755,0.0,7.632695737745249,0.0,18.24220431760871,0.0,22.49830862906698,0.0,27.66467802447875,23.943661971830984,21.132911003136726,2.8107509686942618,1.7590257703425796,1.0517251983516822,0.6949996924780122,0.35672550587366997,468,40,508,10708,11216,25823,1300,550152,5.0,-8.0,ABR,2,3
Abruzzo,18.0,2021-01-14,0.0,38.0,90.0,119.0,131.0,95.0,18.0,17.0,22.0,0.0,38.0,90.0,119.0,131.0,95.0,18.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1279.0,1279.0,0.0,3056.0,3056.0,0.0,3777.0,3777.0,0.0,4629.0,4629.0,0.0,3531.0,3531.0,0.0,304.0,304.0,0.0,130.0,130.0,0.0,80.0,80.0,0.0,4045.0,514.0,210.0,4045.0,514.0,210.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017868842694621478,0.0,7.618083268806957,0.0,18.202394424921078,0.0,22.49687295252844,0.0,27.571624277800943,24.09315623324796,21.03162785156948,3.06152838167848,1.8107093930549762,1.2508189886235035,0.7743165167669307,0.47650247185657274,453,40,493,10687,11180,26105,1309,554396,4.0,-15.0,ABR,3,3
Abruzzo,19.0,2021-01-15,0.0,22.0,74.0,94.0,81.0,68.0,14.0,18.0,8.0,0.0,22.0,74.0,94.0,81.0,68.0,14.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1301.0,1301.0,0.0,3130.0,3130.0,0.0,3871.0,3871.0,0.0,4710.0,4710.0,0.0,3599.0,3599.0,0.0,318.0,318.0,0.0,148.0,148.0,0.0,88.0,88.0,0.0,4153.0,554.0,236.0,4153.0,554.0,236.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017474370922646785,0.0,7.578052190121156,0.0,18.231593662628146,0.0,22.547763280521902,0.0,27.434762348555452,24.190354147250698,20.963420316868593,3.226933830382106,1.852283317800559,1.374650512581547,0.8620689655172413,0.5125815470643057,443,41,484,10763,11247,26276,1311,558267,4.0,-9.0,ABR,4,3
Abruzzo,20.0,2021-01-16,1.0,55.0,125.0,167.0,228.0,313.0,25.0,10.0,3.0,1.0,55.0,125.0,167.0,228.0,313.0,25.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1356.0,1356.0,0.0,3255.0,3255.0,0.0,4038.0,4038.0,0.0,4938.0,4938.0,0.0,3912.0,3912.0,0.0,343.0,343.0,0.0,158.0,158.0,0.0,91.0,91.0,0.0,4504.0,592.0,249.0,4504.0,592.0,249.0,0.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022105554020447636,0.0,7.493782812931748,0.0,17.988394584139265,0.0,22.31555678364189,0.0,27.289306438242612,24.89085382702404,21.61923183199779,3.2716219950262504,1.8955512572533848,1.3760707377728654,0.8731693838076817,0.5029013539651838,443,41,484,10802,11286,26427,1317,562518,2.0,0.0,ABR,5,3
Abruzzo,21.0,2021-01-17,0.0,19.0,33.0,35.0,53.0,39.0,6.0,1.0,1.0,0.0,19.0,33.0,32.0,51.0,37.0,6.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,1375.0,1375.0,0.0,3288.0,3288.0,0.0,4073.0,4070.0,3.0,4991.0,4989.0,2.0,3951.0,3949.0,2.0,349.0,349.0,0.0,159.0,159.0,0.0,92.0,92.0,0.0,4551.0,600.0,251.0,4549.0,600.0,251.0,2.0,0.0,0.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.0004971661529283086,0.0,0.0,0.0011925702871112965,0.0,0.0,0.0,0.02187944426211574,0.0,7.521058965102287,0.0,17.98490318345914,0.0,22.278744119899354,0.0,27.300076578054917,24.893337709222184,21.611421069904825,3.2819166393173616,1.9089815118695987,1.3729351274477628,0.8697079094191007,0.5032272180286621,443,38,481,11071,11552,26438,1325,566681,2.0,-3.0,ABR,6,3
Abruzzo,22.0,2021-01-18,0.0,2.0,16.0,31.0,28.0,42.0,2.0,1.0,0.0,0.0,0.0,6.0,15.0,12.0,13.0,0.0,0.0,0.0,0.0,2.0,10.0,16.0,16.0,29.0,2.0,1.0,0.0,4.0,4.0,0.0,1377.0,1375.0,2.0,3304.0,3294.0,10.0,4104.0,4085.0,19.0,5019.0,5001.0,18.0,3993.0,3962.0,31.0,351.0,349.0,2.0,160.0,159.0,1.0,92.0,92.0,0.0,4596.0,603.0,252.0,4562.0,600.0,251.0,34.0,3.0,1.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.008451824599781247,0.0012789086646062026,0.0009615107256521445,0.018484839450225096,0.0015317219618294887,0.0011836000378752012,0.0,0.021734405564007825,0.0,7.482069115409693,0.0,17.952618995870463,0.0,22.299500108672028,0.0,27.27124538143882,24.97283199304499,21.69637035427081,3.276461638774179,1.9071940882416865,1.369267550532493,0.8693762225603129,0.49989132797217994,454,43,497,10885,11382,26707,1333,578709,7.0,16.0,ABR,0,4
Abruzzo,23.0,2021-01-19,0.0,1.0,9.0,12.0,23.0,28.0,4.0,15.0,19.0,0.0,1.0,6.0,11.0,18.0,17.0,4.0,15.0,19.0,0.0,0.0,3.0,1.0,5.0,11.0,0.0,0.0,0.0,4.0,4.0,0.0,1378.0,1376.0,2.0,3313.0,3300.0,13.0,4116.0,4096.0,20.0,5042.0,5019.0,23.0,4021.0,3979.0,42.0,355.0,353.0,2.0,175.0,174.0,1.0,111.0,111.0,0.0,4662.0,641.0,286.0,4617.0,638.0,285.0,45.0,3.0,1.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.011186238440886944,0.0012789086646062026,0.0009615107256521445,0.02504397602933723,0.0015317219618294887,0.0011836000378752012,0.0,0.021604104779908182,0.0,7.442614096678368,0.0,17.89359978395895,0.0,22.23062381852552,0.0,27.231974075074266,25.179584120982984,21.717526330002702,3.4620577909802863,1.9173642992168511,1.5446934917634352,0.945179584120983,0.599513907642452,443,44,487,10559,11046,27147,1342,582757,2.0,-10.0,ABR,1,4
Abruzzo,24.0,2021-01-20,0.0,19.0,23.0,43.0,94.0,98.0,38.0,66.0,66.0,0.0,19.0,23.0,42.0,93.0,98.0,38.0,66.0,66.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1397.0,1395.0,2.0,3336.0,3323.0,13.0,4159.0,4138.0,21.0,5136.0,5112.0,24.0,4119.0,4077.0,42.0,393.0,391.0,2.0,241.0,240.0,1.0,177.0,177.0,0.0,4930.0,811.0,418.0,4885.0,808.0,417.0,45.0,3.0,1.0,1293941.0,169897.0,402280.0,234575.0,104003.0,19515.0,167705.0,130572.0,84488.0,0.011186238440886944,0.0012789086646062026,0.0009615107256521445,0.02504397602933723,0.0015317219618294887,0.0011836000378752012,0.0,0.02109482122139015,0.0,7.3673663115705095,0.0,17.593080898639386,0.0,21.933340364940406,0.0,27.08575044826495,25.999367155363355,21.722392152726506,4.276975002636853,2.072566185001582,2.2044088176352705,1.2709629785887566,0.9334458390465141,443,45,488,10499,10987,27478,1349,594245,4.0,1.0,ABR,2,4
